-1.798027038574218750e+00,-4.908009767532348633e-01,9.902369379997253418e-01,7.999919652938842773e-01,6.839986145496368408e-02,-2.264525555074214935e-02,1.492409221827983856e-02,6.484133191406726837e-03
1.417272090911865234e+00,1.592478394508361816e+00,-1.797874689102172852e+00,1.473249644041061401e-01,5.144099239259958267e-03,-1.500066220760345459e-01,8.912533521652221680e-02,-7.089820504188537598e-02
1.602256655693054199e+00,1.799300193786621094e+00,-1.850693464279174805e+00,-8.328759670257568359e-01,-4.566267132759094238e-01,-9.417265653610229492e-02,-1.209056600928306580e-01,1.259007751941680908e-01
1.867696881294250488e+00,-1.046711429953575134e-01,-2.173149347305297852e+00,-7.175773382186889648e-01,-6.224700212478637695e-01,-9.810823202133178711e-02,-8.776600658893585205e-02,1.993366982787847519e-03
1.923718929290771484e+00,1.570692539215087891e+00,-1.023944973945617676e+00,-1.222305536270141602e+00,-1.018789336085319519e-01,6.965232081711292267e-03,-5.204573273658752441e-03,7.441739086061716080e-03
-1.575571179389953613e+00,9.763610959053039551e-01,1.963856339454650879e+00,-2.281440794467926025e-01,3.878441751003265381e-01,-1.383939534425735474e-01,-1.629172079265117645e-02,-1.978604644536972046e-01
-5.507455021142959595e-02,2.417456150054931641e+00,1.092246696352958679e-01,-1.600496470928192139e-01,-1.966179721057415009e-02,-8.816723525524139404e-02,9.364772588014602661e-02,-1.375937610864639282e-01
1.337755560874938965e+00,-1.909045577049255371e+00,-1.771130084991455078e+00,1.132235407829284668e+00,-2.728409506380558014e-02,5.501655489206314087e-02,1.664723008871078491e-01,1.876447796821594238e-01
-1.813686132431030273e+00,-1.830291271209716797e+00,2.028924465179443359e+00,1.737858057022094727e+00,1.584934890270233154e-01,1.569727808237075806e-01,-6.417502462863922119e-02,-3.055723570287227631e-02
1.786735773086547852e+00,3.450346589088439941e-01,-1.983765006065368652e+00,7.779736537486314774e-03,-1.500051170587539673e-01,-4.013866558670997620e-02,1.822895407676696777e-01,-1.336233317852020264e-01
1.689530968666076660e+00,1.385111093521118164e+00,-1.679892778396606445e+00,-8.699229955673217773e-01,-1.312207430601119995e-01,-7.248386740684509277e-02,-1.647079586982727051e-01,1.244878321886062622e-01
-1.349533438682556152e+00,1.757288813591003418e+00,1.694642186164855957e+00,-1.795739866793155670e-02,2.528209090232849121e-01,2.110250480473041534e-02,3.194016590714454651e-02,-2.232929021120071411e-01
1.370462536811828613e+00,1.970797538757324219e+00,-1.017362833023071289e+00,-2.911553978919982910e-01,4.083358123898506165e-02,-3.153278026729822159e-03,-3.188278526067733765e-02,-2.339245192706584930e-02
1.822986602783203125e+00,-1.680249333381652832e+00,-1.409455537796020508e+00,1.173561811447143555e+00,1.118955016136169434e-01,-7.919234037399291992e-02,-4.219396784901618958e-02,-1.900212764739990234e-01
1.838377237319946289e+00,-1.203363895416259766e+00,-1.998624682426452637e+00,2.976323962211608887e-01,-3.326394855976104736e-01,1.460148394107818604e-01,8.721236139535903931e-02,1.057676412165164948e-02
1.740156412124633789e+00,5.877854824066162109e-01,-2.165220260620117188e+00,-1.096082448959350586e+00,-1.898816525936126709e-01,1.521731540560722351e-02,-1.778821088373661041e-02,1.372910439968109131e-01
-2.046288967132568359e+00,-8.480225801467895508e-01,1.806922793388366699e+00,-1.060190200805664062e-01,2.418613582849502563e-01,-7.093988358974456787e-02,1.850998252630233765e-01,4.821093752980232239e-02
1.780837416648864746e+00,1.072498783469200134e-01,-1.246540427207946777e+00,1.968843191862106323e-01,-4.545978829264640808e-02,1.727643539197742939e-03,-3.828820306807756424e-03,-1.028618682175874710e-02
-1.167211294174194336e+00,-1.841992497444152832e+00,1.671486735343933105e+00,1.114160418510437012e+00,2.447147667407989502e-02,-9.612097591161727905e-02,5.607196688652038574e-02,-1.210564654320478439e-02
1.037282824516296387e+00,1.604349017143249512e+00,-1.770364999771118164e+00,-9.897171854972839355e-01,-5.906273424625396729e-02,1.854139864444732666e-01,1.857039481401443481e-01,-2.176117710769176483e-02
1.859023571014404297e+00,-1.466672420501708984e+00,-2.084448337554931641e+00,-6.608403325080871582e-01,-5.060967206954956055e-01,-1.839413493871688843e-01,2.732191979885101318e-01,-1.421083807945251465e-01
-1.235271096229553223e+00,2.253637313842773438e+00,3.377346694469451904e-01,3.684960305690765381e-01,9.255925565958023071e-02,1.121988240629434586e-02,6.243392359465360641e-03,-1.887209597043693066e-03
1.706951856613159180e+00,-1.409806489944458008e+00,-1.898926019668579102e+00,-4.588276147842407227e-01,-4.240923821926116943e-01,5.445411428809165955e-02,-8.902090787887573242e-02,7.036373764276504517e-02
-1.503162503242492676e+00,2.217307567596435547e+00,1.550562381744384766e+00,-1.273491859436035156e+00,9.633751213550567627e-02,1.417383551597595215e-01,1.062351651489734650e-02,1.368421614170074463e-01
1.652975559234619141e+00,1.207369208335876465e+00,-1.619158506393432617e+00,-6.257045269012451172e-01,2.927304804325103760e-01,-6.487865746021270752e-02,5.235623195767402649e-02,-1.264276634901762009e-02
1.544685602188110352e+00,-3.472978249192237854e-02,-1.447828054428100586e+00,-1.210235834121704102e+00,-2.050469666719436646e-01,-1.997960172593593597e-02,-1.180559769272804260e-02,-2.050783485174179077e-02
1.883858919143676758e+00,-1.110113501548767090e+00,-1.381859183311462402e+00,2.138779312372207642e-01,9.196525067090988159e-02,-1.144409086555242538e-02,1.904761046171188354e-02,9.115701541304588318e-03
