#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-7.9386409238776003e-14  1.0000000000000000e+00  1.5713702287423212e-01  3.0606873217444792e+00  1.6093716410962942e+00  1.6190360541893469e+01  7.7812848178120689e-02  5.0266698094911699e-01  -2.6026831718791572e-02  5.7020318536415916e-04  -5.9455974862631018e-06  2.4329226966471549e-08  
-5.2700558105446403e-16  1.0000000000000000e+00  2.8236758843054527e-01  1.9778736346964820e+00  1.2619873456962731e+00  5.1721128884044907e+00  4.1604198843009654e-01  -2.5610964455643709e-01  -1.2736039459483828e-01  1.1041535366094005e-01  -4.0819191738407222e-02  3.2356946536118807e-02  
-3.6644328509367271e-15  1.0000000000000000e+00  1.9588347002428894e-01  2.3661629880416646e+00  1.1770729375159126e+00  7.9070141476797549e+00  1.7011275689700397e-01  2.4785347740008717e-01  -4.4398362441655730e-02  2.1050148177403527e-02  -9.3756920787098352e-03  8.1432087789546689e-03  
-6.3736525194563728e-17  1.0000000000000002e+00  -9.7097845634879110e-02  1.9731961338421056e+00  -5.2761629272212784e-01  5.1032128655459204e+00  5.3701716712810299e-03  -2.1258963005209716e-01  -1.2323549353354039e-01  1.1037632540612247e-01  4.8030935259582686e-02  2.1059103355128925e-02  
4.1462037092086947e-15  1.0000000000000062e+00  -2.4033955001403311e+00  8.5342745416282018e+00  -2.9527225203487184e+01  1.0707873484121259e+02  -2.7143046899601657e+00  1.0596141279993958e+00  2.1850370818746501e+00  1.0075790626603338e+00  2.0232279022428731e-01  1.5735499382517015e-02  
-6.0889452894918530e-16  9.9999999999999989e-01  1.3200401411991364e-01  1.9476220887082099e+00  5.4633774912817390e-01  4.8724976123834329e+00  2.8389213643062539e-01  -1.3387234473871854e-01  -1.7463344780640405e-01  4.4433724997031646e-02  1.1181072639786984e-02  3.2844141641093193e-02  
8.3360869439455619e-15  1.0000000000000056e+00  -3.5077102774439646e+00  1.6883316563930073e+01  -8.1826108432366183e+01  4.0914962360306242e+02  -2.1488397458929063e+00  1.8364310535272586e+00  1.8890684210395325e+00  6.4802308511157680e-01  1.0129105878993215e-01  6.0630640692741150e-03  
-1.0383772477193758e-14  1.0000000000000002e+00  -2.3334652141258830e-01  2.1169417861445265e+00  -1.2221573850511636e+00  6.1153208958080816e+00  -2.0796501673395826e-01  -6.5812315680068831e-02  -1.3190136396256096e-04  8.6866153675229818e-02  3.9363199401768349e-02  1.7347415020000027e-02  
1.1338439621948307e-16  1.0000000000000000e+00  -3.7146021349735286e-01  2.3596982926060495e+00  -2.1338084116013114e+00  8.0535397037517722e+00  -3.2276046185887319e-01  1.3995494988619189e-01  4.2520686666427297e-02  4.3907444461770841e-02  3.9454861713028325e-02  1.6017524608902434e-02  
5.1257984514475401e-15  1.0000000000000007e+00  -1.3286366788139081e+00  3.2168698296151059e+00  -6.4874690363203955e+00  1.4297528452483100e+01  -3.8221915690529440e+00  -2.7201497585350496e+00  2.1323081550960246e+00  3.5051985558080134e+00  1.7329335125271550e+00  3.0364432890709830e-01  
4.0679261833939511e-16  1.0000000000000007e+00  8.1807611521270629e-01  2.7293589528749429e+00  4.5522014616975230e+00  1.1519351409599233e+01  9.8935429711965328e-01  -2.1456107787110532e-01  -2.4742166452125897e-01  2.9202197884560688e-01  -1.6068235066933750e-01  3.6250773117646642e-02  
2.2933262420381501e-16  9.9999999999999967e-01  -1.5046782949144782e-01  2.2157580874331644e+00  -8.8924015555036096e-01  6.7218487631311348e+00  -7.0715945221793169e-02  1.4799913571233472e-01  -4.9600658167523556e-02  1.8902812977810702e-02  2.8492423013266172e-02  1.5887459721912169e-02  
-3.5535335875851565e-15  9.9999999999999978e-01  7.4921437173592745e-02  3.0136930197837013e+00  7.5324733518451348e-01  1.5263172413464899e+01  3.7379137549231486e-02  5.0060865906310292e-01  -1.2469545329565809e-02  1.3171261236090770e-04  -6.6230043085431655e-07  1.3049164278145552e-09  
-2.5099795375318868e-14  9.9999999999999090e-01  -3.0269889017252649e+00  1.6238701384759150e+01  -8.7668133080582862e+01  5.0344278199786777e+02  -1.1778022395919061e+00  1.0677256596006306e+00  7.1472174536931976e-01  1.8620711345102636e-01  2.3552945474819013e-02  1.1865234506470155e-03  
0.0000000000000000e+00  1.0000000000000000e+00  -2.1479385136308085e-01  1.7001248570599381e+00  -7.6908913441206250e-01  3.5169387827746852e+00  -4.3300020249795818e-01  -1.7806847508150289e-01  5.2649453951239968e-02  -3.9036530902348826e-01  1.0759819246554571e-01  2.1128722196871935e-01  
-8.7288467574870938e-17  9.9999999999999967e-01  3.3345316340369680e-01  1.9400579502592734e+00  1.4868930386231090e+00  5.0284753939296127e+00  3.4598421305391613e-01  -4.1601080731000439e-01  1.1240681266023550e-01  1.1649083476750398e-01  -1.4392825068535747e-01  6.2497673569919726e-02  
1.7575578671076590e-16  1.0000000000000000e+00  -4.3225969942851822e-01  2.2874050229769081e+00  -2.2763740125997733e+00  7.4882089055988708e+00  -4.8944416475856478e-01  8.0695824874813329e-04  1.3158467297522367e-01  9.0885948590176013e-02  4.4430055608546314e-02  1.8766115418615611e-02  
2.6827308093693637e-15  1.0000000000000000e+00  -5.0883754078941357e-01  2.6436757222384486e+00  -3.5989148787607417e+00  1.2082143342908685e+01  -3.5362432479481254e-01  -4.0999557551886480e-02  2.5241984662672235e-02  1.5954198751991497e-01  5.5209648124211030e-02  5.8888051465648397e-03  
3.5650750029494893e-16  1.0000000000000002e+00  2.4084497850474723e-01  2.1758518636729840e+00  1.2591096989120218e+00  6.4748473752168936e+00  2.6172070770335082e-01  4.9295085983144478e-02  -6.8281465798831514e-02  5.4254642352182143e-02  -2.0942778420730532e-02  1.5711865613922411e-02  
1.5397321736267159e-15  1.0000000000000000e+00  7.9939201632902912e-02  1.8685486515611724e+00  4.0055653532712715e-01  4.4130857945146955e+00  -4.6826251482566930e-02  -1.6740603203384002e-01  1.8994573152130914e-01  -3.2275810987018101e-02  -7.1128676894938903e-02  6.3181440601097497e-02  
3.7731426603866451e-15  1.0000000000000042e+00  -2.5052453059918327e+00  1.0109088843456972e+01  -4.0271083821577321e+01  1.7128729461506128e+02  -1.9469932058673913e+00  1.0616187726623614e+00  1.3688866337688301e+00  4.9643839396302830e-01  7.8090419462998523e-02  4.6848412646229385e-03  
4.0768218901899812e-16  9.9999999999999967e-01  -8.5736770526689143e-01  2.9413902533208263e+00  -5.3058630007150338e+00  1.4218520482629955e+01  -1.0069796804342590e+00  -1.5460873795710406e-01  3.8162488225165897e-01  3.0656537596009609e-01  8.7855501430640040e-02  1.1893275190998700e-02  
1.1938168778242914e-16  9.9999999999999989e-01  -8.5308206674484480e-02  1.8120519221704392e+00  -3.6751880441132079e-01  4.0815420202693469e+00  -6.2664508505410332e-02  -1.8192822640367459e-01  -7.3723855773432045e-02  -9.5006534668085216e-02  4.8852372667348064e-02  8.6706879226851663e-02  
-8.3228438366801186e-15  1.0000000000000002e+00  3.5673989698285735e-01  2.0632992776444454e+00  1.7420050516183179e+00  5.8906081310723817e+00  3.1741921765514924e-01  -2.9456536264762334e-01  9.6118035209813352e-02  1.3300502382159085e-01  -1.1762081179599657e-01  3.9979654710253248e-02  
1.2718535779481053e-14  9.9999999999999856e-01  1.5386037916868545e+00  5.0606185903620853e+00  1.4146370921588492e+01  4.4850413813427330e+01  1.6318834291917592e+00  2.8760133867429791e-02  -8.5718022499879420e-01  5.8214694454777449e-01  -1.5751094745525818e-01  1.5815568681100872e-02  
-6.6928131131541295e-17  1.0000000000000002e+00  -4.5077463437840382e-01  2.1612178784937446e+00  -2.1350601786023025e+00  6.3845926487813349e+00  -4.8477385075848145e-01  1.0401825757294969e-01  -5.4160879338408914e-02  -9.4185343098919599e-02  1.3682064290954415e-01  7.8144952983174268e-02  
5.1610337642457337e-16  1.0000000000000004e+00  6.8535520294878763e-02  2.0716761408743700e+00  3.2921558412136526e-01  5.6677903870516841e+00  9.9718148291593478e-02  -1.7026189759317079e-02  -4.5314834692569840e-02  6.3695510140710732e-02  -1.0894517333813554e-03  1.5212773097174583e-02  
-9.5442835953439685e-17  1.0000000000000002e+00  -6.2561036474639020e-01  2.4370213493479413e+00  -3.4341545389926904e+00  9.2394356764910803e+00  -6.3024636520462285e-01  -4.1154494600153346e-01  1.4372783160924045e-02  2.9699274762269873e-01  1.6231401286023786e-01  3.1423483589679099e-02  
-9.3863492478249907e-17  1.0000000000000004e+00  -1.5420805316478228e-02  1.9110398285806500e+00  -9.1959311508018782e-02  4.6612431941130792e+00  2.9031513183255166e-02  -2.0867621899590558e-01  -5.6987378207087776e-02  6.8090973898725912e-02  1.7155883782563379e-02  3.2255558963761019e-02  
1.9286695546698080e-15  9.9999999999999933e-01  1.7587039552778319e+00  5.9837344525414213e+00  1.8235217089308296e+01  6.0969225584117112e+01  1.7207035924351224e+00  3.1333486809175540e-02  -9.3615194839186844e-01  7.2188200441781369e-01  -2.1912911145527914e-01  2.3448193344509451e-02  
4.7439049026467942e-14  9.9999999999999967e-01  -1.5026605960947567e-01  3.0555649499381663e+00  -1.5359750053952868e+00  1.6087075067549410e+01  -7.4464821221430999e-02  5.0246649133546806e-01  2.4899484983251299e-02  5.1781581788395146e-04  5.0914677219092403e-06  1.9500067735133632e-08  
5.7617875935251808e-17  9.9999999999999989e-01  3.1129437515614095e-01  1.8374992641058567e+00  1.1886192751664586e+00  4.2669844329328868e+00  6.7538955136725143e-01  -2.1229870764224645e-01  -2.8837718011855529e-01  -1.0483929048860340e-01  -4.8622528710283074e-02  1.0754842955627472e-01  
-1.1044870096441867e-16  1.0000000000000002e+00  -3.5070774970672725e-01  2.3227026481192952e+00  -1.9355447236428596e+00  7.6899828312776943e+00  -3.8143757110977444e-01  1.1586274934305116e-01  1.2772625691842676e-01  6.2178214533725393e-02  1.8226740161929014e-02  1.0866205562006272e-02  
1.3590369464544898e-33  1.0000000000000000e+00  1.3849063258207930e-01  1.9424443414648283e+00  6.4868714888003187e-01  4.8928301050885370e+00  1.4427510507628205e-01  -2.2371476561343809e-01  5.4465359646654801e-03  9.1278725508392194e-02  -3.3262713363923148e-02  2.8743989623939679e-02  
-8.4292260847320112e-15  1.0000000000000011e+00  -1.0495674335676433e+00  3.3413745300551301e+00  -6.8314499113305098e+00  1.8116603577949327e+01  -1.1983109040130688e+00  -7.8232260065910969e-02  4.2763523259670838e-01  3.5778889697871902e-01  1.4584169668933061e-01  2.4861953739664992e-02  
-1.3829508041914915e-15  1.0000000000000091e+00  2.0713873010337287e+00  6.1948105764092745e+00  1.7592418922033268e+01  5.1848370071032249e+01  3.7968076817963730e+00  -1.3566707877881015e-01  -3.2680850247139341e+00  2.6669623202092030e+00  -8.7657810582738682e-01  1.0479302208564928e-01  
-4.3529550420510560e-16  1.0000000000000002e+00  -2.0549744677534917e-01  1.9932333077994291e+00  -8.9379287347581471e-01  5.1283313205945449e+00  -3.5417809224977603e-01  3.7879462259354575e-02  1.5892237723270111e-01  -5.4622348382734220e-02  9.4228446633647118e-03  4.8743151966907330e-02  
2.7482354790372959e-16  1.0000000000000000e+00  3.5597656427570518e-01  2.1777892132603052e+00  1.7585381521414065e+00  6.5482283428459667e+00  4.8702594585352560e-01  -3.2564089427043030e-02  -1.9476042140918107e-01  9.0883545582232161e-02  -1.8931341182147194e-02  1.6489834850902801e-02  
-3.7705728781284639e-17  1.0000000000000002e+00  -3.8097300387888194e-01  2.3295373712052796e+00  -2.0698675277899765e+00  7.6429923757679035e+00  -3.7315803328225428e-01  2.3486519613386991e-01  6.3729879241043841e-02  -2.1533557463304903e-02  4.1473351956143614e-02  2.6886989360160353e-02  
1.5033401333801529e-15  9.9999999999999933e-01  -1.5935131406347518e+00  5.4041592178251898e+00  -1.5645877082663420e+01  5.1239626643734134e+01  -1.5226694126386340e+00  2.9973220113969407e-01  8.0424118086634611e-01  4.2252474319773420e-01  9.9086776731383566e-02  9.3130263904151449e-03  
8.5273374609330503e-17  1.0000000000000002e+00  8.8859604703738590e-02  1.8549787232385289e+00  3.3377199897756338e-01  4.3239799734931550e+00  2.4431229186101397e-01  -2.2065340416812887e-01  -1.7399358011046542e-01  1.0067224227528093e-02  1.8042719553021509e-02  5.3302786600340497e-02  
1.6058923500022758e-14  1.0000000000000004e+00  -1.5432565909234633e-01  3.0585772286631716e+00  -1.5793108704249499e+00  1.6147717843987817e+01  -7.6442714772025799e-02  5.0258708324025347e-01  2.5565269506230517e-02  5.4795777844334631e-04  5.5825687805464747e-06  2.2325576378677294e-08  
-7.5885188283419765e-17  1.0000000000000002e+00  -5.3810837168787040e-01  2.4984791411529743e+00  -3.1426649210132909e+00  9.4639312372239655e+00  -4.4296169260012330e-01  6.4687036240086274e-02  -6.2895154454017726e-04  7.9650576523593156e-02  8.8078480493089140e-02  2.5669303402535596e-02  
-2.5417617786373356e-14  9.9999999999999967e-01  8.8696591029768387e-02  3.0192364335983353e+00  8.9369711219814429e-01  1.5370481835758975e+01  4.4211695377216101e-02  5.0085961965298820e-01  -1.4753467806955455e-02  1.8308373652705078e-04  -1.0771500814653547e-06  2.4774083116543229e-09  
-2.0099826623927449e-14  9.9999999999999956e-01  3.8767576578661211e-01  1.8969620700376972e+00  1.6424107537818096e+00  4.7905364397900163e+00  3.3589590271844982e-01  -5.0729205175425562e-01  3.7720353505812537e-01  3.5214403437603174e-02  -2.9549946406380834e-01  1.2995559333623288e-01  
-4.1558261872614742e-16  1.0000000000000002e+00  -1.8663893501583564e-01  2.1131398793029739e+00  -9.9895715643567762e-01  6.0300214293472543e+00  -1.3230464489697719e-01  -1.0476303722559185e-03  -3.8224000014678398e-02  5.1542189841450620e-02  3.8584731929174117e-02  2.0391084083502896e-02  
4.8792160015852619e-16  1.0000000000000002e+00  -7.0682466550399126e-01  2.6771641243794257e+00  -4.1935037345823574e+00  1.1412312362490461e+01  -6.8465309895565574e-01  -1.5629229525131266e-01  9.1157213091283454e-02  2.2352042877600747e-01  1.2619537164505087e-01  2.5678135363386950e-02  
-1.2524217556855414e-16  1.0000000000000000e+00  3.0637605414438063e-01  2.0052368021411247e+00  1.4826697823727679e+00  5.4270006315350745e+00  1.5915567738296216e-01  -2.0755424556854207e-01  2.6958801400990495e-01  2.3978998538986100e-02  -1.5794284149827331e-01  6.5901155219435820e-02  
-1.7668179420940860e-14  1.0000000000000000e+00  3.4863830825664904e-01  2.2697668410763914e+00  1.8483358629648157e+00  7.2703717104738512e+00  4.2519249225379763e-01  4.6882656595419056e-02  -1.6735597189297749e-01  8.6738610047385964e-02  -1.3197715563212373e-02  9.5304197945273172e-03  
-6.9171338398130973e-16  1.0000000000000000e+00  3.2831698972906753e-01  2.5744106793828396e+00  2.4764828136614430e+00  1.0826887194344300e+01  1.7078854414321759e-01  1.5321341138230102e-01  7.8886758335946789e-03  8.2654340608743979e-02  -2.6413212842228268e-02  2.4894457207851745e-03  
4.3254729629317549e-15  9.9999999999998768e-01  -2.2451829832372341e+00  7.8210040498963949e+00  -2.6252769907075962e+01  9.3081095366835541e+01  -2.5278208642846356e+00  7.5742811800631871e-01  1.9116401605805147e+00  9.5592742420562427e-01  2.0624902146788682e-01  1.7061969992513370e-02  
-1.3759600788042882e-15  9.9999999999999989e-01  5.3215499885940476e-01  2.2413351763937075e+00  2.6465408388412874e+00  7.3339764045523443e+00  6.8986994750395614e-01  -3.6616362229909394e-01  -1.7829438848804727e-01  2.5479434064568152e-01  -9.3426006630149341e-02  2.2019174353723175e-02  
-9.3862478192998250e-16  1.0000000000000027e+00  -1.7453026249554904e+00  6.0215859798682709e+00  -1.8578386004628925e+01  6.3624276431267589e+01  -1.6804826628589868e+00  3.0927361813381338e-01  9.5611563190161020e-01  5.1861738572893024e-01  1.2011049248220923e-01  1.0617762864686369e-02  
3.1654227099555003e-14  1.0000000000000000e+00  1.3587665842957605e-01  2.1590223787991962e+00  7.2554168867301616e-01  6.2435977799024363e+00  1.2008543808848093e-01  1.4857578248261827e-01  -7.3025121408196439e-03  -2.8067871290854262e-03  -1.7495463627282319e-02  2.1182585529205166e-02  
-1.0378914251571206e-16  1.0000000000000000e+00  -1.8274125875439112e-01  2.0568860189658817e+00  -8.8752106626910388e-01  5.5576322082865781e+00  -1.9544547980996982e-01  7.2037189914079966e-02  1.6165964935848844e-02  -2.9485743725329056e-02  3.1562695806092674e-02  3.7409403353059249e-02  
8.3182751511938976e-15  1.0000000000000002e+00  -1.1654401095781015e-01  3.0333051845028636e+00  -1.1808272125250061e+00  1.5645272070738447e+01  -5.7960733419498457e-02  5.0148687360605537e-01  1.9356849115226740e-02  3.1381360920341539e-04  2.4085696932856498e-06  7.2229083076741012e-09  
-2.0129466612167003e-15  1.0000000000000147e+00  -1.9532368027545710e+00  6.8263812280088949e+00  -2.2007121372810026e+01  7.6601393334751890e+01  -1.8359863755313506e+00  4.3618757312612511e-01  1.1112753011273460e+00  6.1635691341526733e-01  1.5481621920071642e-01  1.4892513879134272e-02  
1.0700018641271557e-16  9.9999999999999756e-01  1.3868746849289275e+00  4.0419736887212414e+00  9.4779400659651856e+00  2.5026152273860689e+01  1.7047637566481004e+00  -6.0967039019225722e-01  -5.0179761643757426e-01  1.0144734957416504e+00  -5.5102009512286565e-01  9.3355065355801375e-02  
-1.2713709717653954e-14  9.9999999999999989e-01  -1.7366788839501140e-01  2.2594238663445969e+00  -1.0673876078225482e+00  7.1243381421209309e+00  -7.6994040967787891e-02  1.3767103178288856e-01  -5.2839976036703297e-02  3.8759351650957952e-02  2.9950148793812217e-02  1.1853147545340094e-02  
5.1234245018889147e-16  1.0000000000000002e+00  1.2985942727554745e-01  2.2756676203199251e+00  7.6289171909962561e-01  7.1589713909837309e+00  1.0487967450388708e-01  1.8071634003011661e-01  -1.5826440176298071e-02  3.3570485506405304e-02  -1.0114942635103413e-02  8.7939756308863855e-03  
1.8424371576683328e-15  9.9999999999999967e-01  7.4138835217926136e-01  2.3992269844889598e+00  3.5962448046509095e+00  8.5530478794037901e+00  9.9550089550541809e-01  -6.7146667566595641e-01  -6.2137494859024645e-02  4.3329630496456761e-01  -3.1311145280242164e-01  7.7028288245307608e-02  
6.6460522642868532e-17  1.0000000000000007e+00  6.6743199618252746e-01  2.5991351442389869e+00  3.9215072682983556e+00  1.0736596098661396e+01  5.9268821235061420e-01  -2.3171284391620645e-01  8.6785899424425515e-03  2.3301688362095496e-01  -1.5154808334653980e-01  3.0968282524737403e-02  
-6.4545024285127939e-16  1.0000000000000002e+00  1.6591906281804397e-01  2.1101305013278417e+00  9.0743339673895462e-01  5.9177297788766152e+00  4.1696918854663638e-02  1.6827418089622417e-01  1.3716883041794259e-01  -6.7675965066137364e-02  -5.9578916720086757e-02  4.0463569836122919e-02  
-2.2612877183424637e-16  1.0000000000000002e+00  8.6843431228813317e-01  3.0473343651181928e+00  5.6886498238522414e+00  1.5668093812291049e+01  9.0558809697719544e-01  -1.2863774872070138e-01  -2.8720639456821351e-01  2.8918990792461069e-01  -1.0119747691594543e-01  1.4454926098870221e-02  
-1.3336690245667721e-16  1.0000000000000002e+00  -3.2513142272003959e-01  1.9316603854263601e+00  -1.3321235939889864e+00  4.7337285527020487e+00  -4.7151156924445975e-01  3.1706793767545310e-01  -1.8492522229379853e-02  -4.3097152393370702e-01  1.2865867290332486e-01  1.5966044957385989e-01  
1.1246987342581374e-15  1.0000000000000002e+00  2.6835597807276973e-01  1.7037551582152266e+00  9.6501696011703297e-01  3.5791585204738756e+00  5.2427024132324740e-01  -4.0853511552800920e-01  -3.9028586910821728e-02  -2.2550169734536024e-01  -1.4933453078588477e-01  1.9119211802906722e-01  
2.4680337638230324e-16  1.0000000000000002e+00  -4.3657506595105877e-01  1.8861077080093755e+00  -1.6734924547117169e+00  4.6104306191368112e+00  -9.5451505429551198e-01  -3.7430543517529263e-01  3.8704189745072942e-01  1.4293563389151562e-02  9.3522441702032805e-02  1.0592785289382828e-01  
2.4287722653550223e-15  1.0000000000000000e+00  5.8708067599757907e-01  2.6149370106649181e+00  3.7612837920255511e+00  1.1245197721103677e+01  4.2114042856137468e-01  -1.4008251434369495e-01  4.1467858840219821e-02  1.8888298123055583e-01  -1.0790190264851030e-01  1.8685162602135211e-02  
1.5111125888447863e-15  9.9999999999999911e-01  -7.1785883480138946e-01  1.9368135132456734e+00  -2.5914385554967101e+00  5.1587355134160839e+00  -1.5444587179595128e+00  -2.7190614592007600e+00  -5.2588930149795565e-01  1.4141423125333765e+00  1.3682661658743021e+00  3.9023609446017843e-01  
4.5025294926924120e-16  9.9999999999999989e-01  2.7001887286572540e-01  2.0643058454909382e+00  1.3748228679627557e+00  5.7806249466545312e+00  1.6531395272173333e-01  -1.0331518458602627e-01  1.4193107661262361e-01  4.2084506670076995e-02  -9.3654943996387990e-02  4.0017350921145986e-02  
8.2482529642862806e-15  1.0000000000000018e+00  1.1842746529752781e+00  3.7114282555250662e+00  8.4713516740941550e+00  2.3586439144798533e+01  1.4001759172618438e+00  -3.6094750836397410e-01  -5.6952106570966676e-01  5.9271767862643610e-01  -2.0458238778786805e-01  2.5519136146371871e-02  
2.1617168113031085e-14  9.9999999999999756e-01  -3.2767722468995037e+00  1.5590355359346907e+01  -7.4838436277288167e+01  3.7341151280618629e+02  -2.0238240529223255e+00  1.4538497324777346e+00  1.6648870441281747e+00  6.1756998911230210e-01  1.0243064432685178e-01  6.3713762208356889e-03  
5.8810132305830986e-17  9.9999999999999978e-01  -2.3502655300813662e-03  1.7838325814258080e+00  -3.9839289177224367e-02  3.9772431270867870e+00  8.5330122408840137e-02  -5.2111170846911858e-01  -1.1678039456414466e-01  1.5320301380039147e-01  3.0945894944584371e-02  3.9994630852006600e-02  
-3.0141844000028035e-16  9.9999999999999922e-01  1.3601490416427839e+00  4.0993150576416051e+00  9.8543126181489260e+00  2.7284155614293113e+01  1.7775127829555442e+00  -2.2144227471884570e-01  -8.9082592722149156e-01  7.0311954757928163e-01  -2.2227246479502000e-01  2.7490498418614805e-02  
-5.6304451029089313e-17  9.9999999999999989e-01  1.9014214184984382e-01  2.2853392502238314e+00  1.0773447917844017e+00  7.2867799906390225e+00  1.9567700894654094e-01  1.4631029672656998e-01  -6.7559322244704026e-02  5.3959952686713636e-02  -6.7160427225166500e-03  6.6061942906732582e-03  
-9.0965434658668106e-17  1.0000000000000002e+00  4.0069017287151265e-01  2.1000351061673035e+00  2.0769260064965511e+00  6.4418346555020412e+00  2.3917611022606633e-01  -5.6001150058673643e-01  2.6400213663627564e-01  2.6513484977706070e-01  -1.8446019869695288e-01  3.8577383752609912e-02  
1.3306137978816815e-16  1.0000000000000004e+00  6.7593384160812522e-02  1.9819233079786589e+00  3.0246866508437198e-01  5.0593407699007997e+00  1.0739237116633940e-01  -3.4864218035165567e-02  -4.5731768999953085e-02  6.9294637093266966e-03  -3.3906680151665346e-03  3.3904124719060458e-02  
2.2722200786549494e-17  9.9999999999999967e-01  -3.4448028803139341e-01  1.9427130844400844e+00  -1.4503117245507380e+00  4.9353227549079772e+00  -5.5421668209161168e-01  -2.1676910031498903e-01  1.4023450711185784e-01  1.0626961493092888e-02  7.7511903034006763e-02  6.9497779351219646e-02  
3.2308961446264338e-17  1.0000000000000002e+00  -4.6157094121259007e-01  2.2030480553120491e+00  -2.3005191751453662e+00  6.9452361568577139e+00  -5.8525163388944978e-01  -2.4616064628363282e-01  1.6280142241849480e-01  1.8949052702259372e-01  6.4200705630519300e-02  1.8871504527502022e-02  
-7.2077561658955615e-16  9.9999999999999989e-01  -4.3176172364917242e-01  2.3942404878417229e+00  -2.4271089957952019e+00  8.3742770267282562e+00  -4.5991579262954829e-01  1.0711994638028718e-01  1.4725785987617360e-01  7.6024283623564615e-02  2.6193481377607949e-02  1.1270456092432235e-02  
-1.0421085048735560e-16  1.0000000000000002e+00  -1.8485019394278512e-01  2.0924280768842825e+00  -8.1056676409175110e-01  5.7861723657059496e+00  -3.7970136918877428e-01  3.7238343432868130e-02  2.4591760141547034e-01  3.8374815319754216e-02  -2.2832449582550676e-02  1.8670223110118192e-02  
1.9422179088791977e-16  1.0000000000000002e+00  1.1383555644560705e-02  1.6473997547901011e+00  6.9270514768607669e-02  3.2841013995400417e+00  -1.1008778066419274e-01  -7.2073319851062878e-01  1.8726175574745887e-01  5.5306371915382992e-02  -6.0499320167314317e-02  1.0614666996340931e-01  
4.4784659539510196e-16  1.0000000000000004e+00  5.0752429896098350e-01  2.4681887761768113e+00  2.9837673707861141e+00  9.3449455826663410e+00  4.9180618883613697e-01  -2.2034871755647858e-02  -1.1811965520642695e-01  1.4179661764978810e-01  -4.8711497536671935e-02  9.8219072576757223e-03  
8.0644526485263436e-16  1.0000000000000002e+00  -1.8373578455430566e-02  2.1077136518665367e+00  -9.0336327409001924e-02  5.9093801195934876e+00  -2.6163335271350473e-02  1.8816529358022575e-02  1.2254216243196676e-02  6.3472245759400664e-02  5.7643151858592253e-05  1.2069601063063398e-02  
1.6705150265364565e-16  9.9999999999999967e-01  -5.3059081452865564e-01  1.9363843210077463e+00  -2.1570561856040502e+00  5.1457128759996644e+00  -6.1127141606498070e-01  -1.0172046658503817e+00  -5.0845136277896752e-01  2.9455257813088886e-01  5.3056465152563104e-01  1.8351494539311375e-01  
-1.5417949824095734e-16  1.0000000000000007e+00  3.1275689600321399e-01  2.3202615580491948e+00  1.8237861784176108e+00  7.8109739218242931e+00  2.9040848159328925e-01  4.3295656543364001e-02  -7.3161032859929309e-02  1.0133733023541117e-01  -2.1895789273308819e-02  5.1466753530162879e-03  
-3.1660164182793376e-16  9.9999999999999989e-01  -4.0173718464547470e-01  2.4601299945705941e+00  -2.3065563173433539e+00  8.6931525068806881e+00  -3.9969407136857610e-01  3.3659164155423033e-01  1.1789282095390895e-01  -2.3954726585156169e-02  2.1046248518800076e-02  1.8162786917713260e-02  
3.8298564096910467e-15  1.0000000000000000e+00  -3.4484804659491181e-01  2.3713111336896135e+00  -1.9243444111046646e+00  8.0184940806495266e+00  -3.9168458620004648e-01  1.9603250649379586e-01  1.5684945684492216e-01  4.0613158557143522e-02  7.2844155196940437e-03  9.4586662214195798e-03  
1.9586462890657618e-15  9.9999999999999978e-01  -1.1249295112942010e+00  3.0641257166543348e+00  -6.1275435184902003e+00  1.4628388625756040e+01  -2.0723550067219421e+00  -1.5458668319510542e+00  8.4607483140448436e-01  1.4522023932252557e+00  6.1236128046809279e-01  9.0115718212299231e-02  
-2.5043204132207002e-16  9.9999999999999989e-01  3.3933255211967456e-01  2.0532028691672295e+00  1.4653154533847459e+00  5.4421051894173482e+00  5.4879726461013234e-01  3.9281109003406933e-01  -1.6519083807697674e-01  -3.0634835817881156e-01  -5.0384249902300726e-02  1.0007362359684201e-01  
1.3631947974678784e-16  9.9999999999999967e-01  3.9894644901138476e-01  2.2956490665660678e+00  2.1852526855991097e+00  7.6324482453223688e+00  4.1032639374481306e-01  -2.6013311791810014e-02  -9.5597859928032811e-02  1.1325507375167253e-01  -4.0775432743489277e-02  1.2490299914940538e-02  
-1.9015277226757006e-16  1.0000000000000002e+00  -3.3288443481798674e-01  1.9487867927033280e+00  -1.4959427097895082e+00  5.1212060462475675e+00  -4.0672413546185820e-01  -5.2017666953123365e-01  4.3273085479343266e-03  2.1966323911702487e-01  1.0362661859145714e-01  3.6041802009707490e-02  
5.8159713142200732e-15  9.9999999999999922e-01  -1.2403716310205901e+00  3.7322180899836122e+00  -8.3749885653977501e+00  2.2348340751965733e+01  -1.6087940562492664e+00  -1.6301715313142398e-01  7.3898095011748077e-01  5.6438268089433419e-01  1.8931013279182746e-01  2.6680737712168955e-02  
