#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-4.7676556628866186e-15  1.0000000000000018e+00  -3.2885692314826082e-01  1.9922045319648862e+00  -1.6242417789648373e+00  5.1090160327098166e+00  1.1314805935306635e+00  1.3103399107412339e+00  -2.7279716855370668e+00  -1.6460063641998630e+00  1.0416364906376359e+00  5.6318920087266044e-01  
3.7434935854194106e-14  9.9999999999997202e-01  -2.4934825975993624e-01  1.6228902043103333e+00  -1.7390826233076087e+00  5.7549401242143610e+00  1.5871021392520497e+00  -5.9065419033774837e+00  -3.8819954598519741e+00  2.4884276896398578e+00  1.9417135818828304e+00  3.0812366425029697e-01  
-1.9135720732458084e-14  1.0000000000000182e+00  -2.5060763872585912e-01  1.8751640360428055e+00  -1.0367661462545774e+00  5.2555433380497671e+00  -5.1683713455752156e-01  -7.1125225072117715e-01  2.9591063322908157e-01  3.6500592495292916e-01  -2.9084235404352272e-03  -3.5719954111763734e-03  
-1.6269725242968230e-14  9.9999999999999734e-01  -3.3434478829361858e-01  1.8105013961754926e+00  -1.5880374964586632e+00  4.7735922631244287e+00  9.3865359751593963e-02  -1.6954696579951447e+00  -9.1416042467457426e-01  6.8138308640688661e-01  4.7948458293589058e-01  8.1930693978449834e-02  
2.8544624832456228e-14  9.9999999999998868e-01  -1.8058915264573103e-01  1.5627835879926741e+00  -1.2471043693465182e+00  5.0128559376866164e+00  7.9895464699227303e-01  -3.6995443269823949e+00  -1.9574641136930797e+00  1.5105548555350541e+00  9.0076119878270922e-01  1.1678748689628440e-01  
1.6397546124125966e-15  1.0000000000000060e+00  -3.1393589069056499e-01  2.0253048078593885e+00  -1.6142090181995343e+00  5.8129025741611544e+00  -1.9987947649995313e-01  -5.4495303956832386e-01  -1.6816734314262660e-01  2.7015832740246887e-01  1.2329862663042863e-01  2.1161594500716190e-02  
-1.2218000409538189e-15  1.0000000000000075e+00  -2.9273165674087170e-01  1.8437461952580891e+00  -8.7286980006834791e-01  4.1056199391155710e+00  -1.6059436509412390e+00  7.5538376920651529e-01  1.5420966028577152e+00  -8.4677803971070453e-01  -3.0211924501136384e-01  2.3422834059202621e-01  
7.4504466118919788e-16  1.0000000000000078e+00  -1.9884712151245035e-01  1.7623447537207617e+00  -1.5329610159913507e+00  5.6860574209359971e+00  1.1684031182393704e+00  -2.6182857795479837e+00  -2.2668106829548837e+00  9.5078780166753751e-01  8.7440308967352909e-01  1.4315692246714123e-01  
3.3648966435561863e-15  1.0000000000000024e+00  -3.0790722135367193e-01  1.7674016780117963e+00  -1.3364095054265661e+00  4.0724965669299422e+00  6.7056508329900155e-01  -4.4633713087172033e-01  -2.0515481513380531e+00  -5.0622996482823324e-01  9.0818589939692840e-01  3.9472113855336266e-01  
-8.5824514766873240e-15  1.0000000000000120e+00  -3.3320534229318599e-01  1.7593497853656979e+00  -9.4718142998485266e-01  3.8351642918375353e+00  -1.9415835959662253e+00  -4.0410784437115549e-01  1.9445210833279494e+00  -3.1028808694849891e-02  -3.8714099087798709e-01  9.2863838007845645e-02  
-7.4269125644843399e-14  9.9999999999998412e-01  -1.7761379901951532e-01  2.1486237042350975e+00  -6.3303751289037347e-01  6.2968652441422650e+00  -5.2667456690501091e-01  -4.0765272643738856e-03  4.1790253800076793e-01  9.6561173804354111e-02  -5.9292938334422646e-02  5.6446353221710956e-03  
7.2639238905717994e-14  9.9999999999972511e-01  -2.8127590942534714e-01  1.6426940901946196e+00  -9.5992174101988892e-01  5.0347336799525557e+00  -8.7213213479829521e-01  -1.6997569234230845e+00  5.7985380537013920e-01  7.7049863187864609e-01  -5.7118254658414013e-03  -7.5301202544498097e-03  
1.0200273384168283e-13  9.9999999999953060e-01  -2.9584996701654298e-01  1.8206694500240512e+00  -1.3714043126613880e+00  3.8043848520468768e+00  8.0367427303511704e+01  1.1020985809235574e+02  -1.8502408487933829e+02  -1.5252170783608392e+02  8.3891052199359095e+01  5.7055714910928657e+01  
#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-2.5999805299975817e-14  1.0000000000000435e+00  -2.5460926264613920e-01  2.1488207549664713e+00  -1.8330904085349120e+00  6.0657028683827043e+00  4.4815722628953827e+00  3.0307233526404342e+00  -8.0877922543231335e+00  -3.7699540066939878e+00  2.8013208616905740e+00  1.2870194797849202e+00  
-1.9235558647050249e-14  1.0000000000000229e+00  -1.5800088813559410e-01  1.8082038736405643e+00  -1.3060401497475160e+00  5.9870466395002451e+00  5.6323797659865893e-01  -1.5816193344177658e+00  -1.0770156094465269e+00  6.0885477784889919e-01  3.7927953492832611e-01  4.8041706706451033e-02  
2.7496546827852860e-15  1.0000000000000000e+00  -3.3699935855065738e-01  2.1991794977924304e+00  -9.5201039339510418e-01  6.0151842964942475e+00  -1.8627481679553390e+00  1.5829689235364084e+00  1.7428176057006617e+00  -1.0051405792525969e+00  -3.3050117364356812e-01  1.9020705256363035e-01  
9.2163158999416446e-16  1.0000000000000000e+00  -3.3051801822862475e-01  2.3065215432220860e+00  -9.0553928031205388e-01  5.8207273775232435e+00  -3.9907363464323775e+00  8.9987572191754204e+00  3.5590297215823905e+00  -6.9765520874015641e+00  -7.3803603707304866e-01  1.3616890257622845e+00  
2.0531563547360499e-14  1.0000000000000375e+00  -3.2705875342495561e-01  1.9194048358179123e+00  -9.8082470640016517e-01  4.7586014246921655e+00  -1.5228896165361889e+00  -1.5226326446680283e-01  1.4113826490418107e+00  7.2256129097448924e-03  -2.5144090040013684e-01  4.9060946390191068e-02  
3.6394352649888676e-14  9.9999999999992339e-01  -2.6533024735528893e-01  1.6330056343512782e+00  -1.4933447624150531e+00  5.1040236916937687e+00  3.8933200182682537e-01  -3.4092845545727410e+00  -1.5336752165572489e+00  1.4519154156296707e+00  8.2071464226886570e-01  1.0586037527458182e-01  
-4.0571544078988677e-16  9.9999999999999822e-01  -2.8095114343763761e-01  2.0510625857420028e+00  -8.4343576727514147e-01  4.8730279730826735e+00  -1.7457332282037961e+00  3.3452230008173354e+00  1.5861311923036818e+00  -2.6984324405785949e+00  -3.1147179474071585e-01  5.6335654206835262e-01  
-1.4662575418893635e-13  9.9999999999990197e-01  -3.0096984885210165e-01  1.4966312102021955e+00  -1.6347286269157175e+00  5.6350289196626306e+00  4.9109877407229503e-02  -6.4989248017328984e+00  -1.9167207689659200e+00  3.0940490874678770e+00  1.4889012011280616e+00  1.7492869357194715e-01  
-2.9634615013490796e-16  9.9999999999999889e-01  -2.0871278468916210e-01  2.1135725096609348e+00  -1.0800968215839235e+00  5.7520529876927702e+00  1.9864534819874970e-02  7.1150269718481152e-01  -3.3557199001760618e-01  -4.8474080882983206e-01  1.2903917282073668e-01  1.2059153820285684e-01  
2.7858394863939030e-15  9.9999999999999667e-01  -2.5397039491622125e-01  1.8434635785214708e+00  -1.0447286186539033e+00  4.0871112312018489e+00  2.6207385100768965e-01  1.7855370771725956e+00  -1.2637937827184467e+00  -2.0241982567008496e+00  5.5632260575666914e-01  5.8306059396180254e-01  
1.5590045971698540e-14  1.0000000000000011e+00  -2.2815733631547819e-01  2.1739332344036693e+00  -6.7962769901825326e-01  6.3259384639862386e+00  -9.0177350864583183e-01  2.8553434130217381e-01  7.8182562360318641e-01  -8.5403664219383835e-02  -1.2739996733112388e-01  3.3560074460759294e-02  
-3.3773931372858846e-14  1.0000000000000016e+00  -1.6733819173544390e-01  2.0823626647632021e+00  -1.4406092458687052e+00  5.7674278171692244e+00  3.1468776658480451e+00  1.7727871852312771e+00  -5.1660945301038455e+00  -2.2062262345272745e+00  1.6465629205811807e+00  7.2527687887392989e-01  
-4.7493495527706718e-15  1.0000000000000031e+00  -3.8878926537042807e-01  1.9496705736902131e+00  -1.7601978975417099e+00  4.8018852970341195e+00  1.8394968289632683e+00  2.2488994011398180e+00  -4.8018461400429011e+00  -3.0668223656473410e+00  2.0282388731239975e+00  1.1339006370181317e+00  
-4.6226645758781324e-15  9.9999999999999467e-01  -1.6658197229617130e-01  2.0387803005806644e+00  -7.7427689161747770e-01  4.8138375357480481e+00  3.4874216579118450e-01  3.6609040979430354e+00  -1.0640495758618596e+00  -3.1168735478271405e+00  3.9207181149004228e-01  6.9531427183869288e-01  
2.2121994438173039e-15  9.9999999999996048e-01  -3.1362045473905120e-01  1.9764535449676663e+00  -8.0361319353994343e-01  6.1043004410467079e+00  -1.2319344305720228e+00  -3.1359011709018014e-01  1.0684441243624003e+00  1.4848025647354801e-01  -1.7054024809739074e-01  2.1114588368855342e-02  
6.3398953360453176e-15  9.9999999999999256e-01  -1.4573650689604536e-01  2.0396857456978199e+00  -1.0952521159709556e+00  6.3213180384048355e+00  1.8611865333273631e-01  -4.5064361859860613e-01  -3.7296937102700978e-01  2.3489413108489132e-01  1.1231208545675345e-01  1.1517399724380515e-02  
6.2032192861162820e-13  1.0000000000003451e+00  -3.5657209944229712e-01  1.6676084820068919e+00  -8.2672085172594800e-01  6.1267282126739522e+00  -1.5707309169296062e+00  -1.5355854492559171e+00  1.3610513708541023e+00  6.5704988558569200e-01  -1.8262511222311956e-01  1.0592982323351628e-02  
