#q1           q2            q3            q4            lamb1         lamb2         lamb3         lamb4         
-1.2631540364038546e-13  1.0000000000000451e+00  -3.1003885160170414e-01  2.3713924450892643e+00  -3.5376943016544249e-01  9.7665623647316707e-02  1.5945441151061029e-01  1.0046628327604443e-01  
2.2382618526937518e-14  1.0000000000000084e+00  -2.9903751844106091e-01  1.4528395189716676e+00  -1.3430412144156290e+00  -3.0279260020981971e+00  9.9289519434084350e-01  1.3674240419176449e+00  
1.7804058533851248e-14  1.0000000000000524e+00  -3.1114876790326085e-01  2.2844788503691249e+00  -3.9199841411554048e-01  4.2743440352950631e-03  1.8345294769103782e-01  1.2723851521632740e-01  
-2.0348537872741290e-15  9.9999999999995137e-01  -2.6163691866234701e-01  1.6231839850722725e+00  -7.9616846543273212e-01  -1.6343215208258770e+00  5.1652320073854829e-01  7.1989184538128914e-01  
-1.0536774701501579e-13  9.9999999999997335e-01  -2.5534314067609798e-01  1.9368807930391752e+00  -4.7519687485123296e-01  -5.2291840949288648e-01  2.5695089959734635e-01  2.8946912687575777e-01  
4.2735018826744422e-15  9.9999999999997813e-01  -3.0684301966698019e-01  1.3981182094905655e+00  -1.6006004019906090e+00  -3.7345034695185326e+00  1.2363527430742551e+00  1.7178636078477294e+00  
-2.2982256915782443e-15  1.0000000000000018e+00  -1.8651982203495934e-01  1.2084067099953071e+00  -1.5185177408912298e+00  -6.8135560455503086e+00  1.2960597068442334e+00  3.1761522097063795e+00  
6.9092188951756778e-15  1.0000000000000073e+00  -3.7536991422215144e-01  1.4171616028319001e+00  -2.1052108635022009e+00  -4.0216591937987438e+00  1.6658096038213355e+00  1.9262451773439913e+00  
9.2546468012509942e-15  9.9999999999997247e-01  -2.7849919980532101e-01  1.5985340024115742e+00  -9.0113943952074393e-01  -1.8124458853378311e+00  5.9797952381624619e-01  8.0143778918575348e-01  
-3.1534308402145295e-16  1.0000000000000964e+00  -3.9451777545314703e-01  2.3533590192468439e+00  -4.9702360729411066e-01  2.1192081179995652e-02  2.3470917736465291e-01  1.3123865240421329e-01  
1.4877093471097505e-15  1.0000000000000007e+00  -2.5787677971879253e-01  1.1349656431185293e+00  -4.3381857271706572e+00  -1.5222547777539349e+01  4.0658481019934305e+00  7.6192964982927194e+00  
3.2791863845235160e-16  1.0000000000000004e+00  -1.9569082877249483e-01  1.1035529624644433e+00  -3.4363099023836252e+00  -1.6171022695423964e+01  3.2282889427652415e+00  7.9826900487713850e+00  
-3.5461303718171565e-14  9.9999999999999645e-01  -1.5564273107859936e-01  2.3062035216300676e+00  -1.7303000959504161e-01  1.0322623668950991e-01  7.6330289540366719e-02  8.9886721079492776e-02  
-5.3589422090282851e-14  1.0000000000000104e+00  -1.8534228638412290e-01  1.9278263936419739e+00  -3.3382315323356160e-01  -4.8326605031804643e-01  1.7745764411874418e-01  2.6781500190306395e-01  
-1.7802107563764810e-14  9.9999999999999456e-01  -3.6311644078614430e-01  1.6667544488242536e+00  -1.1432466493547546e+00  -1.6740585881077628e+00  7.5670124669611138e-01  7.7582351290263074e-01  
5.2375838658305339e-14  9.9999999999991318e-01  -2.7882209400798863e-01  2.3714924352440847e+00  -3.1027356542848622e-01  1.1500595668910890e-01  1.3812909343139715e-01  9.3351385258854683e-02  
7.2530595478274131e-14  9.9999999999996048e-01  -2.6033526858065825e-01  1.8996181623712889e+00  -5.1211424753261037e-01  -6.1778742135962428e-01  2.8292451919482753e-01  3.2329398921552976e-01  
-3.2062252315620307e-15  9.9999999999999778e-01  -3.8759679692589744e-01  1.3365415741199678e+00  -2.9472039579751250e+00  -5.9101521294198882e+00  2.5030464921690205e+00  2.9424491860572095e+00  
-3.4002660835517220e-14  1.0000000000000502e+00  -2.1705129031220960e-01  2.0839957937402840e+00  -3.2475194087335002e-01  -2.0834972727506426e-01  1.6107575210221137e-01  1.8253210474511494e-01  
-8.1824570784067650e-15  9.9999999999999134e-01  -3.1972209160631609e-01  1.4696159866856349e+00  -1.4210004274616082e+00  -2.9618992698790052e+00  1.0487143225960409e+00  1.3489391143252287e+00  
-1.4067164624974399e-14  1.0000000000000209e+00  -2.8276670814267280e-01  1.7715391582588094e+00  -6.8481924712166653e-01  -1.0314775813099830e+00  4.0973197090168179e-01  4.8129487127314435e-01  
-1.4898204878904429e-15  1.0000000000000004e+00  -3.9197304249306286e-01  1.2279126218967293e+00  -6.1147933973519555e+00  -1.3401548900391663e+01  5.7113205593155003e+00  7.0280141017539606e+00  
3.1151330164517824e-14  9.9999999999998168e-01  -1.8001400550655375e-01  1.9956871433763101e+00  -2.9532243282744836e-01  -3.4012689356785092e-01  1.5141997785072087e-01  2.2072935419308268e-01  
-2.1872815033193873e-14  1.0000000000000437e+00  -3.0621281324115690e-01  1.8390932247209222e+00  -6.8359341358704118e-01  -8.4617483044277009e-01  3.9756142231059804e-01  4.1563483901628051e-01  
-1.9651116840519090e-14  9.9999999999999900e-01  -2.7252153475239516e-01  1.4619063127914165e+00  -1.1585341796627715e+00  -2.8139364366746147e+00  8.4073456633200061e-01  1.2509740932696642e+00  
-1.7006499059620931e-14  1.0000000000000269e+00  -2.2287005845662622e-01  2.4888947177522769e+00  -2.0982097445892534e-01  2.3739280853577316e-01  8.7360702379365843e-02  5.8622873167754261e-02  
-8.4560127284482002e-14  9.9999999999992317e-01  -2.2556792848416327e-01  2.1200317214576430e+00  -3.2443337111601100e-01  -1.5749364926995549e-01  1.5858808428159443e-01  1.6772207239934084e-01  
-1.2221661043759470e-13  1.0000000000000333e+00  -3.9653016498408322e-01  2.5598203758833353e+00  -4.0100406803368815e-01  2.0856064368081845e-01  1.7448259448935441e-01  7.7196974055716808e-02  
2.6188824051105464e-14  9.9999999999999578e-01  -1.7533499573230185e-01  2.1483347497859948e+00  -2.3682470765605634e-01  -8.9905133349961600e-02  1.1265006757047775e-01  1.4418897755267152e-01  
8.9998232639654174e-15  9.9999999999999900e-01  -1.9256710934247187e-01  1.3685119382036168e+00  -9.3994296618800965e-01  -3.5044128501495084e+00  7.0815086302637442e-01  1.5377880819517995e+00  
-2.4716640135679087e-14  9.9999999999981037e-01  -2.1071829211474408e-01  2.4632760642228111e+00  -2.0242126211281322e-01  2.2243938571311328e-01  8.4831989493274612e-02  6.1782375232277850e-02  
1.0005729474206847e-13  9.9999999999997058e-01  -2.8476521716631176e-01  2.4705164810184250e+00  -2.8572930415589282e-01  1.9830238146024509e-01  1.2244575412375074e-01  7.1644949326559265e-02  
8.2563859880613741e-16  9.9999999999999989e-01  -2.1958460648099226e-01  1.0985267801877396e+00  -4.8346372480641513e+00  -2.0457599027692929e+01  4.6065508651102665e+00  1.0229559680045668e+01  
-1.5080535616373481e-15  1.0000000000000024e+00  -2.1010565673163184e-01  1.1447583247386810e+00  -2.5898481600799332e+00  -1.0958645800170025e+01  2.3562009579182432e+00  5.3291695989360663e+00  
-4.6364194439933590e-14  1.0000000000000289e+00  -1.7966276321312605e-01  1.9735250591338380e+00  -3.0341608362449890e-01  -3.8313286961351978e-01  1.5730983470993293e-01  2.3448573523474930e-01  
-4.9852990894942117e-15  9.9999999999999933e-01  -1.7711554473469465e-01  1.2286214710443824e+00  -1.3091702975846746e+00  -6.0654955780509026e+00  1.0953357775768355e+00  2.7903211969720636e+00  
8.8502198867447642e-14  9.9999999999986877e-01  -4.0035021059709391e-01  1.9938927248345137e+00  -7.9049142243784587e-01  -5.7563443125428027e-01  4.4309909655028212e-01  3.3645908816254499e-01  
-8.8164306949817807e-15  9.9999999999998268e-01  -2.4551185530612071e-01  2.4446477743360315e+00  -2.4611535889102687e-01  1.9471799908024437e-01  1.0506835884638750e-01  7.0352730586045395e-02  
8.6890589167997864e-15  9.9999999999999822e-01  -3.1101306969995779e-01  1.3168535988831878e+00  -2.0957122533545456e+00  -5.2279987348544310e+00  1.7273404807911261e+00  2.4808516825323239e+00  
-3.6883213845915294e-14  1.0000000000000100e+00  -3.7039819687196429e-01  2.0299238453128945e+00  -6.7419928465120316e-01  -4.5226980864100058e-01  3.6525940787686340e-01  2.8454440554766064e-01  
-1.6926071005085213e-13  9.9999999999998956e-01  -2.8162721079821534e-01  2.4514330650218659e+00  -2.8774465416855044e-01  1.8436120081997115e-01  1.2410445991876654e-01  7.5071515060627425e-02  
-3.1821422127002650e-15  1.0000000000000031e+00  -3.2994575825143707e-01  1.5234809393682578e+00  -1.3181188211714898e+00  -2.5137007911302858e+00  9.4179678579227066e-01  1.1420600951147237e+00  
8.5687799634810905e-15  1.0000000000000464e+00  -2.9529732700961714e-01  1.7475905547824191e+00  -7.5142791402793718e-01  -1.1417948981085377e+00  4.5829063357502120e-01  5.2781038776289579e-01  
-1.4319313778379197e-14  1.0000000000000180e+00  -2.7524623901242273e-01  1.4805812710001227e+00  -1.1259156546479701e+00  -2.6529833774318345e+00  8.0738727546728994e-01  1.1773513930698212e+00  
3.3875863565924519e-14  9.9999999999990163e-01  -2.3717890894304355e-01  2.5356941263514372e+00  -2.1441017570723103e-01  2.6537457749537463e-01  8.8054150615504159e-02  5.2441716214342127e-02  
8.3412038505562785e-14  1.0000000000001616e+00  -1.9508762701227489e-01  2.3937461672288176e+00  -2.0043523490417181e-01  1.7140545472009003e-01  8.6033011370984194e-02  7.3894741675778891e-02  
1.3743489033110003e-14  1.0000000000000027e+00  -2.6684928687175169e-01  1.3793934508709598e+00  -1.3794893388731231e+00  -3.7319721070325365e+00  1.0603638697426652e+00  1.6878462478528400e+00  
-1.8015941938387884e-14  9.9999999999998679e-01  -4.0197219731113759e-01  1.7940698187183077e+00  -1.0702755278091152e+00  -1.1942467152575542e+00  6.7018947511790372e-01  5.8479970992670394e-01  
-8.9120865026844809e-15  1.0000000000000009e+00  -1.6060212265885357e-01  1.1625465129036145e+00  -1.5676640968775348e+00  -8.4827491067247518e+00  1.3804750976107321e+00  4.0064246246326451e+00  
-4.7073641198103732e-14  9.9999999999993305e-01  -2.0098806749361298e-01  2.4056403833795659e+00  -2.0447463693841189e-01  1.7949429125138242e-01  8.7479070908248399e-02  7.2097036044367069e-02  
-2.5961332027082665e-14  9.9999999999994871e-01  -2.7350514884540561e-01  2.4157201432920097e+00  -2.8871419179688079e-01  1.5799197376497048e-01  1.2595282499709493e-01  8.1483185573193451e-02  
-4.8417238549516789e-16  1.0000000000000033e+00  -2.9493557952600852e-01  1.2327816421579252e+00  -2.7213994185774508e+00  -7.7026591804282525e+00  2.3836159909475607e+00  3.7545898678821992e+00  
-6.4243123465604395e-15  9.9999999999998401e-01  -2.6591694227124446e-01  1.6402210665479331e+00  -7.8819206199265457e-01  -1.5557922324813456e+00  5.0677182457114933e-01  6.8830083321091884e-01  
-1.9935378257305924e-14  1.0000000000000020e+00  -2.1777198628082900e-01  1.8957470194000763e+00  -4.1793931912795296e-01  -5.8440460424533325e-01  2.2806503173832282e-01  3.0565889193811224e-01  
6.6983415165626099e-14  1.0000000000000078e+00  -3.1638848244734602e-01  2.4788382505628546e+00  -3.2291275559704313e-01  1.8958241681517668e-01  1.3969230490067602e-01  7.5985824737644730e-02  
-6.4317285091973001e-16  9.9999999999999833e-01  -3.9887221020507085e-01  1.2335454596154474e+00  -6.2073295910393034e+00  -1.3326876153346525e+01  5.7975084336517009e+00  7.0105132820391178e+00  
-1.5093341483977200e-14  9.9999999999999856e-01  -3.2442459485202246e-01  1.6162043132334547e+00  -1.0685317800496066e+00  -1.8397524827035445e+00  7.1590847717581108e-01  8.3162132942643008e-01  
-1.1614957293705763e-14  9.9999999999999545e-01  -2.3157748352426921e-01  2.0488072334033842e+00  -3.6560462470788319e-01  -2.7746199741192945e-01  1.8530312793384976e-01  2.0544393629889265e-01  
7.4143121964953402e-15  1.0000000000000115e+00  -1.7556859351090931e-01  1.2686351932235893e+00  -1.1229732815826912e+00  -5.0558385190508499e+00  9.0899857651479055e-01  2.2840395538367821e+00  
1.1333313205654728e-13  9.9999999999997347e-01  -1.9704713568015780e-01  2.4057447291143044e+00  -1.9999706603301051e-01  1.8096015749849623e-01  8.5466117859863258e-02  7.1558116477981548e-02  
1.4137525746693228e-14  9.9999999999989886e-01  -2.2627810463982440e-01  2.2069481105221906e+00  -2.9316509406397362e-01  -3.7926296811372988e-02  1.3768503647347752e-01  1.3245870114924435e-01  
1.7676267519784143e-15  1.0000000000000051e+00  -3.5692970815324304e-01  1.2225998724334972e+00  -4.5553462107199385e+00  -1.0910057419704534e+01  4.1741323970458915e+00  5.5802660849102006e+00  
6.5873705317213450e-14  1.0000000000000220e+00  -3.8686136185213166e-01  2.3626583624181796e+00  -4.7857640790045192e-01  3.7258572995339544e-02  2.2424286243182395e-01  1.2546625131127062e-01  
5.9506582085305800e-15  1.0000000000000007e+00  -2.8549973438965653e-01  1.4062981811124089e+00  -1.4115013282458035e+00  -3.4887331287659578e+00  1.0725127295444628e+00  1.5814698253997548e+00  
-6.4227697072388639e-15  9.9999999999999400e-01  -3.8413821001376286e-01  1.5562049187181961e+00  -1.5502921090437942e+00  -2.4997757189596168e+00  1.1162586921124804e+00  1.1704667229206565e+00  
-1.5513492133111693e-15  9.9999999999998102e-01  -3.3380118418212856e-01  1.9103504634757065e+00  -6.8986226343855173e-01  -6.8449409470093836e-01  3.9072355995449104e-01  3.6122431501152530e-01  
-2.3666983728599230e-14  9.9999999999995925e-01  -2.4368631777641420e-01  1.6684056255015611e+00  -6.7472997814554059e-01  -1.3772064815929514e+00  4.2274574153115357e-01  6.0888445837210037e-01  
8.9226136081928156e-14  9.9999999999995359e-01  -2.9881922534525474e-01  2.2562025713678890e+00  -3.8502970137316977e-01  -2.0988416495250330e-02  1.8152852177399240e-01  1.3348861988751565e-01  
9.5473224782706183e-14  1.0000000000000724e+00  -2.4967814968107493e-01  1.7836947141344439e+00  -5.7720309166311334e-01  -9.3992069014510071e-01  3.3860670355745531e-01  4.3918242302080845e-01  
7.9533589077576550e-14  9.9999999999995703e-01  -2.9988388339104138e-01  1.7833684416741857e+00  -7.2435006617533204e-01  -1.0185828703724686e+00  4.3355193752021653e-01  4.8044074582161733e-01  
-9.7560432972776541e-13  1.0000000000032356e+00  -3.0848724184671061e-01  2.4093774379499719e+00  -3.3713435096215105e-01  1.3438457494523320e-01  1.4949059862567041e-01  9.0228565247581105e-02  
7.5075702361737631e-14  9.9999999999998435e-01  -1.7423591977208028e-01  2.5505282444893425e+00  -1.4929641502247007e-01  2.9406761362200268e-01  5.9856589685306986e-02  4.3437303388837771e-02  
-8.9847804778313552e-14  1.0000000000000093e+00  -1.6144914665441559e-01  1.9806215200673483e+00  -2.6769769819772327e-01  -3.5828776929792217e-01  1.3768644550815295e-01  2.2508889229057488e-01  
-6.8808295985989783e-14  9.9999999999998945e-01  -2.1800329313919584e-01  2.1739935156936361e+00  -2.9226715877984577e-01  -7.6350705520191992e-02  1.3899097444608194e-01  1.4300903757309436e-01  
1.1184399067055633e-14  1.0000000000000058e+00  -2.5930401671533537e-01  1.6065599620708051e+00  -8.1138107285589012e-01  -1.7190626090623318e+00  5.3148009656262385e-01  7.5496248260164522e-01  
-2.3545070100477657e-14  9.9999999999993572e-01  -3.7907127959362680e-01  2.1301287498180561e+00  -6.1196764293403727e-01  -2.7254579047952393e-01  3.1702873660379921e-01  2.2365092341000811e-01  
-1.8269513726093096e-13  1.0000000000001137e+00  -1.9246676462515874e-01  2.4328230023761388e+00  -1.8913421067701297e-01  2.0474477665390559e-01  7.9832566977795880e-02  6.5418424778965367e-02  
-3.2904876779083041e-15  1.0000000000000053e+00  -2.0602833068839715e-01  1.1302472638860579e+00  -2.8297392230178553e+00  -1.2363386634238847e+01  2.6042631493266617e+00  6.0465594808157137e+00  
-1.3486181510221161e-14  9.9999999999999878e-01  -3.3434058868944100e-01  1.3263136881859898e+00  -2.2937824338905033e+00  -5.3068670646114775e+00  1.9006577055479956e+00  2.5484422158502769e+00  
-3.5328414832841719e-14  1.0000000000000362e+00  -2.3240082906504167e-01  1.9553512982964076e+00  -4.1497837429660056e-01  -4.6033848398636668e-01  2.2051021208891036e-01  2.6522308780273818e-01  
3.0198128269487952e-15  9.9999999999999933e-01  -2.6674555608096778e-01  1.2118281637547423e+00  -2.5338604618612104e+00  -8.0336344685864738e+00  2.2276931935985864e+00  3.8887424966838471e+00  
-4.3237817075011852e-15  9.9999999999999878e-01  -1.4377506826330805e-01  1.2885553768779612e+00  -8.3764920088902628e-01  -4.4982203848360678e+00  6.6162628025838155e-01  1.9948341074426232e+00  
1.5617735087760272e-14  9.9999999999995415e-01  -4.0214517363226826e-01  1.8368674441578325e+00  -1.0005826543481238e+00  -1.0346580942155157e+00  6.1133917168845908e-01  5.1811815443995024e-01  
1.6113139677504300e-14  9.9999999999999589e-01  -3.0471035000056013e-01  1.4926338426047860e+00  -1.2588252416537897e+00  -2.6689531329433027e+00  9.0732733534565879e-01  1.2004488560861160e+00  
-7.3722197269735057e-15  1.0000000000000024e+00  -2.5558346332452003e-01  1.2177562410440121e+00  -2.2866224676437596e+00  -7.5102538893940967e+00  1.9897392871086119e+00  3.6021456022433762e+00  
-1.6751213547124983e-14  1.0000000000000002e+00  -3.6648138164232502e-01  1.6092592796186249e+00  -1.2915762055168369e+00  -2.0284994327051402e+00  8.8856687160020564e-01  9.3737668413463382e-01  
1.7936480614014641e-13  9.9999999999975109e-01  -2.4184997418138793e-01  2.5382997657395059e+00  -2.1872819457865728e-01  2.6548855863194665e-01  8.9876689542745802e-02  5.2617200210482273e-02  
7.9603172012939508e-14  1.0000000000000757e+00  -1.8768975858775802e-01  1.7945683907025720e+00  -4.0921387504154594e-01  -8.3314256568395872e-01  2.3395061678661963e-01  3.8978948228201382e-01  
-2.8720483977472913e-14  1.0000000000000047e+00  -3.1857565627397805e-01  1.5795120139436907e+00  -1.1178327638058121e+00  -2.0514457887869337e+00  7.6482585305036466e-01  9.2336370668376333e-01  
6.1935489594881705e-15  9.9999999999999112e-01  -2.0786614420839675e-01  1.5808471556084840e+00  -6.5282894459425900e-01  -1.7537287385840263e+00  4.2683855236034096e-01  7.5491696215984261e-01  
-7.0876170923872321e-14  1.0000000000000646e+00  -2.9268033617718486e-01  2.5312412951865646e+00  -2.7705070806244270e-01  2.4044660343617535e-01  1.1629343723373856e-01  6.1354996185391801e-02  
7.9565522625920083e-15  1.0000000000000191e+00  -1.4433265868342235e-01  1.4120867300373734e+00  -6.1100567136225381e-01  -2.8737753630664393e+00  4.4005476647396635e-01  1.2283405476772333e+00  
1.6285096866413434e-14  9.9999999999992217e-01  -3.1553772123407792e-01  2.2124045404746302e+00  -4.3404282292558688e-01  -8.8947591183162630e-02  2.1013554692880176e-01  1.5557871899814502e-01  
4.7124389625696567e-14  1.0000000000000004e+00  -3.5247304661039880e-01  1.7690619487333654e+00  -9.1993635505685911e-01  -1.1749596292233859e+00  5.6909421161236751e-01  5.5844431748168277e-01  
-6.5032117147632194e-15  1.0000000000000082e+00  -3.5918289070952114e-01  1.5462422288659239e+00  -1.4249072411248529e+00  -2.4593988525572894e+00  1.0182263957619577e+00  1.1343607868832990e+00  
8.6910361088431595e-14  9.9999999999995703e-01  -1.5209277107672195e-01  2.4035097760150861e+00  -1.5131778958311770e-01  1.9286895092552217e-01  6.4012059535408089e-02  6.6930184674246912e-02  
9.1947262593191874e-14  9.9999999999995504e-01  -3.2709365546191271e-01  2.1458891927850563e+00  -4.9251829905047362e-01  -1.9490569101554958e-01  2.4710856691906519e-01  1.9016526119659261e-01  
8.7255522124296872e-14  1.0000000000000353e+00  -1.5682366106709553e-01  1.8859079508009586e+00  -2.9496916645555316e-01  -5.6059607280936952e-01  1.5919536338311582e-01  2.9111825736484781e-01  
1.2238988647878518e-13  9.9999999999993527e-01  -3.8793575565345756e-01  2.3584088055459245e+00  -4.8271408069234534e-01  3.1843708078104556e-02  2.2670958843225725e-01  1.2722124844605742e-01  
-3.9455572354517946e-14  1.0000000000000431e+00  -3.2773331270764733e-01  2.4120857416400598e+00  -3.6304301525085381e-01  1.2596521245683232e-01  1.6211358999551417e-01  9.4053419316033005e-02  
3.7139860003999500e-14  9.9999999999997324e-01  -3.2134060296529743e-01  1.8039526451443177e+00  -7.6775544968134402e-01  -9.8503611549105319e-01  4.5851886370562611e-01  4.7286363427676048e-01  
-1.9616367348853216e-14  9.9999999999987177e-01  -1.7728384120270232e-01  2.3804284785880943e+00  -1.8312687841921299e-01  1.6579972460690245e-01  7.8674231447458623e-02  7.4591987013985922e-02  
-6.9371676423198342e-14  9.9999999999996148e-01  -3.9098125410743395e-01  1.9496949094902041e+00  -8.1221053958718181e-01  -6.7059017857980285e-01  4.6357981881918198e-01  3.6992113483235911e-01  
-4.8603714206135737e-16  1.0000000000000004e+00  -3.0764294950905469e-01  1.1902514672913294e+00  -3.9263279123981616e+00  -1.1099652848495843e+01  3.5932645374622334e+00  5.5693342809623196e+00  
-1.6925856048894695e-14  9.9999999999992828e-01  -3.4601178907976660e-01  2.2989482707821058e+00  -4.4213919906184573e-01  -3.4850009739351372e-03  2.0877134376411693e-01  1.3306976672693807e-01  
1.5798059630869915e-15  1.0000000000000011e+00  -2.3982745927083929e-01  1.1251320845370565e+00  -4.0803139592531945e+00  -1.5479476193974259e+01  3.8264505292831394e+00  7.7128758015157048e+00  
-5.4539767396398031e-15  9.9999999999994871e-01  -2.6028518846060994e-01  2.3586511093784379e+00  -2.8981819296173439e-01  1.1211544693004449e-01  1.2884312644196338e-01  9.2889636686693922e-02  
-4.0033951992570359e-14  1.0000000000000067e+00  -1.8277059799726983e-01  1.4680618573827966e+00  -7.0301192150950875e-01  -2.4663537281945720e+00  4.9172957302824971e-01  1.0562103615634362e+00  
1.7791856365077605e-15  9.9999999999998557e-01  -1.7061627654731459e-01  1.2751105951298509e+00  -1.0628112283295155e+00  -4.8901363686401433e+00  8.5459874417683257e-01  2.1993578727887089e+00  
-6.4657354323516804e-15  1.0000000000000051e+00  -3.3871105122123318e-01  1.4435716722154213e+00  -1.6520113313230655e+00  -3.3640193990162803e+00  1.2548148388620235e+00  1.5591705508623244e+00  
-1.1210446955654019e-13  9.9999999999995193e-01  -3.1063462193177027e-01  2.2260516364868908e+00  -4.1870633170556681e-01  -6.7200228585290428e-02  2.0105050154025728e-01  1.4844222109577324e-01  
1.0045426960744836e-14  1.0000000000001150e+00  -1.9290069951160385e-01  1.8242311064705898e+00  -4.0377886070111985e-01  -7.5048041513485964e-01  2.2738465162308136e-01  3.6077512273541779e-01  
-3.2845261236909270e-14  1.0000000000000313e+00  -1.8447623708851715e-01  2.5481720867272846e+00  -1.5933527081059098e-01  2.8989459416032337e-01  6.4108400558257492e-02  4.4707561506063989e-02  
1.7301165334884457e-15  9.9999999999999301e-01  -1.7456200738512215e-01  1.1126786042467014e+00  -2.5314202203329641e+00  -1.3201107493067720e+01  2.3409091514299973e+00  6.4322519276031977e+00  
7.9865317122923104e-15  9.9999999999998568e-01  -1.5154701294002318e-01  1.4100117165690551e+00  -6.4763145819461454e-01  -2.9113924167399703e+00  4.6793490176873553e-01  1.2474235427701743e+00  
-4.7766587366941077e-14  1.0000000000000129e+00  -2.7589795185350202e-01  1.8385516175329486e+00  -6.0003544152576305e-01  -8.0377472919119786e-01  3.4471566391403424e-01  3.9336242558167811e-01  
2.6609950597495243e-14  9.9999999999990030e-01  -1.5811675790247073e-01  2.2542401514208388e+00  -1.8682900942089942e-01  4.7782322454962459e-02  8.4358201647629111e-02  1.0474157894577291e-01  
-1.2670811631680016e-13  9.9999999999986289e-01  -1.4687066337276211e-01  2.5264833486662268e+00  -1.2745708780500983e-01  2.8500840233202424e-01  5.1255303215860630e-02  4.4782295589736204e-02  
2.1067362197360040e-14  9.9999999999990463e-01  -1.6089846649842626e-01  2.4379389796185911e+00  -1.5472542745524615e-01  2.1817658794176170e-01  6.4661585476759487e-02  6.1000160270960516e-02  
-9.3483285926410389e-15  9.9999999999997069e-01  -2.0498841423923000e-01  1.7690640140759679e+00  -4.6941724152217845e-01  -9.3237545050745441e-01  2.7362168877230186e-01  4.2861913208490704e-01  
-8.4110025379387237e-15  1.0000000000000044e+00  -3.1659391077345800e-01  1.3386028002696295e+00  -2.0045057968300881e+00  -4.8190592837835622e+00  1.6288064897657293e+00  2.2757178631661894e+00  
4.6469726448514908e-15  1.0000000000001015e+00  -2.0353261609935075e-01  2.4820276649983164e+00  -1.9077469896866461e-01  2.3886213687612623e-01  7.9189231788592204e-02  5.7476041547927015e-02  
7.3296363850679828e-15  9.9999999999999178e-01  -2.9775056883555817e-01  1.5459066861889568e+00  -1.0895996198140341e+00  -2.2128469264530781e+00  7.5482812576825997e-01  9.8646726527293538e-01  
-2.8806469202203179e-14  9.9999999999995648e-01  -2.2136618207244949e-01  1.8609766310992764e+00  -4.4729320002401052e-01  -6.7669605278931066e-01  2.4896675914837435e-01  3.3836139131118720e-01  
1.6416490072565073e-14  1.0000000000000280e+00  -2.0388072991846443e-01  1.8074919562656053e+00  -4.4033452959011909e-01  -8.1017635413916433e-01  2.5107537432401766e-01  3.8366989551570085e-01  
-7.6672063273624992e-14  1.0000000000000109e+00  -2.3237583774899465e-01  1.9667586285940515e+00  -4.0861733613861329e-01  -4.3599551902542810e-01  2.1585860109691724e-01  2.5708187807624827e-01  
5.3729207303133566e-14  1.0000000000001099e+00  -2.7407675410003396e-01  1.7649436677270802e+00  -6.6552038204610664e-01  -1.0408138560552809e+00  3.9830708052785757e-01  4.8289471071328272e-01  
-3.5765429759759970e-14  9.9999999999983857e-01  -1.7623239085983250e-01  2.5393774865651730e+00  -1.5297784272852563e-01  2.8639162811560964e-01  6.1629295858831978e-02  4.5266997588002823e-02  
-4.1763456025436378e-14  1.0000000000000306e+00  -2.4715855032460388e-01  1.8878741994617980e+00  -4.8942750903670923e-01  -6.3321198058598882e-01  2.7081131132968533e-01  3.2671985707980544e-01  
-1.8596929656039084e-14  1.0000000000000020e+00  -3.7144681524472711e-01  1.6371376415061476e+00  -1.2492203256568093e+00  -1.8711213581679171e+00  8.4639044915316619e-01  8.6819362076969309e-01  
6.0641183328449008e-13  1.0000000000019826e+00  -3.4931891159490475e-01  1.1846599628820063e+00  -6.3158460507796228e+00  -1.5973831304048137e+01  5.9573133626942196e+00  8.2704468994798894e+00  
7.4609275457549708e-14  9.9999999999993860e-01  -3.5853121635404173e-01  2.2261318987031093e+00  -5.0456955165656969e-01  -1.0553395572301107e-01  2.4749769270229899e-01  1.6590154190041412e-01  
-7.6109282229861478e-14  9.9999999999997113e-01  -1.5406603235593347e-01  2.4219281859931994e+00  -1.5032056278576350e-01  2.0734873083338762e-01  6.3136573630618448e-02  6.3429228215192382e-02  
8.7389841874383832e-15  9.9999999999998612e-01  -2.9544058004628976e-01  1.3160723488206547e+00  -1.9343695152406117e+00  -5.0646038243806846e+00  1.5825332315075618e+00  2.3805380584829781e+00  
-3.1065173999351277e-14  9.9999999999995470e-01  -2.9688316395018460e-01  2.1026585261782613e+00  -4.5954818716165025e-01  -2.3770469181561441e-01  2.3236269309741003e-01  2.0002809267623292e-01  
-5.1212764047938329e-15  1.0000000000000064e+00  -1.8747822117994306e-01  1.4042615306789126e+00  -8.3448325985576433e-01  -3.0728100654725483e+00  6.1146159855255622e-01  1.3333569220851458e+00  
-3.9676169383576323e-14  9.9999999999995182e-01  -3.6967206037601658e-01  1.8777800720550202e+00  -8.3174283491797663e-01  -8.3530386291301195e-01  4.8801448035678896e-01  4.2760913923900101e-01  
-2.0005231774650515e-16  1.0000000000000004e+00  -2.8440383715194506e-01  1.1226420015006526e+00  -7.3972396829327991e+00  -2.3955871791771905e+01  7.1082319129048290e+00  1.2242675938599294e+01  
8.6553429069166042e-17  9.9999999999999689e-01  -4.0415549818730712e-01  1.1760203692833648e+00  -3.2636438270664108e+01  -7.3223927607395126e+01  3.2248786418195323e+01  3.9656717075150020e+01  
